2311 : .0.4.1.6.2.3.5 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..4,0,0..3,1,0..2,1,1..3,0,1..5,0,0..4,1,0..1,1,1..2,0,1..3,0,0..2,1,0..6,1,1..0,0,1..5,1,1..6,0,1..2,0,0..1,1,0..6,0,0..5,1,0..3,1,1..4,0,1..0,0,0..6,1,0..1,0,0..0,1,0..4,1,1..5,0,1..
2312 : .0.4.2.3.5.6.1 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..6,1,1..0,0,1..1,0,0..0,1,0..4,1,1..5,0,1..6,0,0..5,1,0..3,1,1..4,0,1..0,0,0..6,1,0..5,1,1..6,0,1..1,1,1..2,0,1..3,0,0..2,1,0..4,0,0..3,1,0..2,1,1..3,0,1..5,0,0..4,1,0..2,0,0..1,1,0..
2313 : .0.4.2.5.1.6.3 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..5,1,1..6,0,1..3,0,0..2,1,0..4,0,0..3,1,0..6,1,1..0,0,1..3,1,1..4,0,1..0,0,0..6,1,0..1,0,0..0,1,0..4,1,1..5,0,1..1,1,1..2,0,1..5,0,0..4,1,0..2,0,0..1,1,0..6,0,0..5,1,0..2,1,1..3,0,1..
2314 : .0.4.2.5.6.1.3 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..6,1,1..0,0,1..3,1,1..4,0,1..0,0,0..6,1,0..5,1,1..6,0,1..1,1,1..2,0,1..5,0,0..4,1,0..2,0,0..1,1,0..3,0,0..2,1,0..4,0,0..3,1,0..1,0,0..0,1,0..4,1,1..5,0,1..6,0,0..5,1,0..2,1,1..3,0,1..
2315 : .0.4.2.5.6.3.1 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..3,1,1..4,0,1..0,0,0..6,1,0..5,1,1..6,0,1..3,0,0..2,1,0..4,0,0..3,1,0..6,1,1..0,0,1..1,0,0..0,1,0..4,1,1..5,0,1..6,0,0..5,1,0..2,1,1..3,0,1..1,1,1..2,0,1..5,0,0..4,1,0..2,0,0..1,1,0..
2316 : .0.4.2.6.1.3.5 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..6,1,1..0,0,1..5,1,1..6,0,1..1,1,1..2,0,1..6,0,0..5,1,0..3,1,1..4,0,1..0,0,0..6,1,0..2,1,1..3,0,1..5,0,0..4,1,0..2,0,0..1,1,0..3,0,0..2,1,0..4,0,0..3,1,0..1,0,0..0,1,0..4,1,1..5,0,1..
2317 : .0.4.2.6.3.5.1 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..5,1,1..6,0,1..3,0,0..2,1,0..4,0,0..3,1,0..6,1,1..0,0,1..1,0,0..0,1,0..4,1,1..5,0,1..1,1,1..2,0,1..6,0,0..5,1,0..3,1,1..4,0,1..0,0,0..6,1,0..2,1,1..3,0,1..5,0,0..4,1,0..2,0,0..1,1,0..
2318 : .0.4.2.6.5.1.3 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..5,1,1..6,0,1..5,0,0..4,1,0..2,0,0..1,1,0..3,0,0..2,1,0..4,0,0..3,1,0..1,0,0..0,1,0..4,1,1..5,0,1..1,1,1..2,0,1..6,0,0..5,1,0..6,1,1..0,0,1..3,1,1..4,0,1..0,0,0..6,1,0..2,1,1..3,0,1..
2319 : .0.4.2.6.5.3.1 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..3,1,1..4,0,1..0,0,0..6,1,0..2,1,1..3,0,1..1,1,1..2,0,1..6,0,0..5,1,0..6,1,1..0,0,1..1,0,0..0,1,0..4,1,1..5,0,1..3,0,0..2,1,0..4,0,0..3,1,0..5,1,1..6,0,1..5,0,0..4,1,0..2,0,0..1,1,0..
2320 : .0.4.6.1.3.2.5 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..6,1,1..0,0,1..5,1,1..6,0,1..1,1,1..2,0,1..5,0,0..4,1,0..6,0,0..5,1,0..2,1,1..3,0,1..2,0,0..1,1,0..3,0,0..2,1,0..3,1,1..4,0,1..0,0,0..6,1,0..4,0,0..3,1,0..1,0,0..0,1,0..4,1,1..5,0,1..
2321 : .0.4.6.1.3.5.2 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..6,1,1..0,0,1..2,1,1..3,0,1..5,0,0..4,1,0..6,0,0..5,1,0..3,1,1..4,0,1..0,0,0..6,1,0..4,0,0..3,1,0..1,0,0..0,1,0..4,1,1..5,0,1..2,0,0..1,1,0..3,0,0..2,1,0..5,1,1..6,0,1..1,1,1..2,0,1..
2322 : .0.4.6.1.5.3.2 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..6,1,1..0,0,1..2,1,1..3,0,1..2,0,0..1,1,0..5,0,0..4,1,0..6,0,0..5,1,0..1,0,0..0,1,0..4,1,1..5,0,1..3,0,0..2,1,0..3,1,1..4,0,1..0,0,0..6,1,0..4,0,0..3,1,0..5,1,1..6,0,1..1,1,1..2,0,1..
2323 : .0.4.6.2.3.1.5 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..3,1,1..4,0,1..0,0,0..6,1,0..4,0,0..3,1,0..2,1,1..3,0,1..1,1,1..2,0,1..3,0,0..2,1,0..6,1,1..0,0,1..5,1,1..6,0,1..2,0,0..1,1,0..5,0,0..4,1,0..6,0,0..5,1,0..1,0,0..0,1,0..4,1,1..5,0,1..
2324 : .0.4.6.2.5.1.3 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..5,1,1..6,0,1..2,0,0..1,1,0..3,0,0..2,1,0..6,1,1..0,0,1..3,1,1..4,0,1..0,0,0..6,1,0..4,0,0..3,1,0..1,0,0..0,1,0..4,1,1..5,0,1..1,1,1..2,0,1..5,0,0..4,1,0..6,0,0..5,1,0..2,1,1..3,0,1..
2325 : .0.4.6.3.2.5.1 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..5,1,1..6,0,1..3,0,0..2,1,0..3,1,1..4,0,1..0,0,0..6,1,0..4,0,0..3,1,0..6,1,1..0,0,1..1,0,0..0,1,0..4,1,1..5,0,1..1,1,1..2,0,1..5,0,0..4,1,0..6,0,0..5,1,0..2,1,1..3,0,1..2,0,0..1,1,0..
2326 : .0.4.6.5.1.3.2 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..5,1,1..6,0,1..5,0,0..4,1,0..6,0,0..5,1,0..6,1,1..0,0,1..2,1,1..3,0,1..2,0,0..1,1,0..3,0,0..2,1,0..3,1,1..4,0,1..0,0,0..6,1,0..4,0,0..3,1,0..1,0,0..0,1,0..4,1,1..5,0,1..1,1,1..2,0,1..
2327 : .0.4.6.5.2.3.1 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..3,1,1..4,0,1..0,0,0..6,1,0..4,0,0..3,1,0..2,1,1..3,0,1..1,1,1..2,0,1..3,0,0..2,1,0..5,1,1..6,0,1..5,0,0..4,1,0..6,0,0..5,1,0..6,1,1..0,0,1..1,0,0..0,1,0..4,1,1..5,0,1..2,0,0..1,1,0..
2328 : .0.5.1.3.2.6.4 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..5,1,1..6,0,1..4,1,1..5,0,1..1,1,1..2,0,1..6,0,0..5,1,0..0,0,0..6,1,0..2,1,1..3,0,1..2,0,0..1,1,0..3,0,0..2,1,0..3,1,1..4,0,1..6,1,1..0,0,1..4,0,0..3,1,0..1,0,0..0,1,0..5,0,0..4,1,0..
2329 : .0.5.1.4.2.6.3 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..5,1,1..6,0,1..3,0,0..2,1,0..4,0,0..3,1,0..6,1,1..0,0,1..3,1,1..4,0,1..1,0,0..0,1,0..5,0,0..4,1,0..2,0,0..1,1,0..4,1,1..5,0,1..1,1,1..2,0,1..6,0,0..5,1,0..0,0,0..6,1,0..2,1,1..3,0,1..
2330 : .0.5.1.4.6.2.3 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..5,1,1..6,0,1..2,0,0..1,1,0..4,1,1..5,0,1..1,1,1..2,0,1..3,0,0..2,1,0..6,1,1..0,0,1..3,1,1..4,0,1..1,0,0..0,1,0..5,0,0..4,1,0..6,0,0..5,1,0..0,0,0..6,1,0..4,0,0..3,1,0..2,1,1..3,0,1..
2331 : .0.5.1.4.6.3.2 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..5,1,1..6,0,1..3,0,0..2,1,0..3,1,1..4,0,1..1,0,0..0,1,0..5,0,0..4,1,0..6,0,0..5,1,0..0,0,0..6,1,0..4,0,0..3,1,0..6,1,1..0,0,1..2,1,1..3,0,1..2,0,0..1,1,0..4,1,1..5,0,1..1,1,1..2,0,1..
2332 : .0.5.2.3.1.6.4 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..3,1,1..4,0,1..6,1,1..0,0,1..4,0,0..3,1,0..2,1,1..3,0,1..1,1,1..2,0,1..3,0,0..2,1,0..5,1,1..6,0,1..4,1,1..5,0,1..2,0,0..1,1,0..6,0,0..5,1,0..0,0,0..6,1,0..1,0,0..0,1,0..5,0,0..4,1,0..
2333 : .0.5.2.3.6.4.1 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..4,0,0..3,1,0..2,1,1..3,0,1..6,0,0..5,1,0..0,0,0..6,1,0..3,1,1..4,0,1..6,1,1..0,0,1..1,0,0..0,1,0..5,0,0..4,1,0..1,1,1..2,0,1..3,0,0..2,1,0..5,1,1..6,0,1..4,1,1..5,0,1..2,0,0..1,1,0..
2334 : .0.5.3.1.4.6.2 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..3,1,1..4,0,1..1,0,0..0,1,0..5,0,0..4,1,0..6,0,0..5,1,0..0,0,0..6,1,0..4,0,0..3,1,0..5,1,1..6,0,1..2,0,0..1,1,0..4,1,1..5,0,1..3,0,0..2,1,0..6,1,1..0,0,1..2,1,1..3,0,1..1,1,1..2,0,1..
2335 : .0.5.3.1.6.2.4 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..3,1,1..4,0,1..2,1,1..3,0,1..1,1,1..2,0,1..4,1,1..5,0,1..3,0,0..2,1,0..6,1,1..0,0,1..4,0,0..3,1,0..5,1,1..6,0,1..2,0,0..1,1,0..6,0,0..5,1,0..0,0,0..6,1,0..1,0,0..0,1,0..5,0,0..4,1,0..
2336 : .0.5.3.2.4.6.1 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..6,1,1..0,0,1..1,0,0..0,1,0..5,0,0..4,1,0..6,0,0..5,1,0..0,0,0..6,1,0..4,0,0..3,1,0..5,1,1..6,0,1..1,1,1..2,0,1..4,1,1..5,0,1..3,0,0..2,1,0..3,1,1..4,0,1..2,1,1..3,0,1..2,0,0..1,1,0..
2337 : .0.5.3.2.6.1.4 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..6,1,1..0,0,1..4,0,0..3,1,0..5,1,1..6,0,1..1,1,1..2,0,1..6,0,0..5,1,0..0,0,0..6,1,0..2,1,1..3,0,1..2,0,0..1,1,0..4,1,1..5,0,1..3,0,0..2,1,0..3,1,1..4,0,1..1,0,0..0,1,0..5,0,0..4,1,0..
2338 : .0.5.3.2.6.4.1 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..4,0,0..3,1,0..5,1,1..6,0,1..4,1,1..5,0,1..3,0,0..2,1,0..3,1,1..4,0,1..6,1,1..0,0,1..1,0,0..0,1,0..5,0,0..4,1,0..1,1,1..2,0,1..6,0,0..5,1,0..0,0,0..6,1,0..2,1,1..3,0,1..2,0,0..1,1,0..
2339 : .0.5.3.6.1.4.2 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..6,1,1..0,0,1..2,1,1..3,0,1..6,0,0..5,1,0..0,0,0..6,1,0..3,1,1..4,0,1..1,0,0..0,1,0..5,0,0..4,1,0..2,0,0..1,1,0..4,1,1..5,0,1..3,0,0..2,1,0..4,0,0..3,1,0..5,1,1..6,0,1..1,1,1..2,0,1..
2340 : .0.5.6.1.4.2.3 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..6,1,1..0,0,1..3,1,1..4,0,1..1,0,0..0,1,0..5,0,0..4,1,0..2,0,0..1,1,0..4,1,1..5,0,1..6,0,0..5,1,0..0,0,0..6,1,0..5,1,1..6,0,1..1,1,1..2,0,1..3,0,0..2,1,0..4,0,0..3,1,0..2,1,1..3,0,1..
2341 : .0.5.6.2.4.1.3 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..4,0,0..3,1,0..1,0,0..0,1,0..5,0,0..4,1,0..1,1,1..2,0,1..4,1,1..5,0,1..6,0,0..5,1,0..0,0,0..6,1,0..5,1,1..6,0,1..2,0,0..1,1,0..3,0,0..2,1,0..6,1,1..0,0,1..3,1,1..4,0,1..2,1,1..3,0,1..
2342 : .0.5.6.3.1.4.2 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..3,1,1..4,0,1..1,0,0..0,1,0..5,0,0..4,1,0..2,0,0..1,1,0..4,1,1..5,0,1..6,0,0..5,1,0..0,0,0..6,1,0..5,1,1..6,0,1..3,0,0..2,1,0..4,0,0..3,1,0..6,1,1..0,0,1..2,1,1..3,0,1..1,1,1..2,0,1..
2343 : .0.5.6.3.2.4.1 , .0.0.1.1.0.1.1 ; 0,1,1..1,0,1..4,0,0..3,1,0..6,1,1..0,0,1..1,0,0..0,1,0..5,0,0..4,1,0..1,1,1..2,0,1..4,1,1..5,0,1..6,0,0..5,1,0..0,0,0..6,1,0..5,1,1..6,0,1..3,0,0..2,1,0..3,1,1..4,0,1..2,1,1..3,0,1..2,0,0..1,1,0..
2344 : .0.1.3.2.5.6.4 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..0,0,0..6,1,0..4,0,0..3,1,0..1,0,0..0,1,0..1,1,1..2,0,1..5,1,1..6,0,1..5,0,0..4,1,0..6,0,0..5,1,0..6,1,1..0,0,1..4,1,1..5,0,1..2,1,1..3,0,1..2,0,0..1,1,0..3,0,0..2,1,0..3,1,1..4,0,1..
2345 : .0.1.3.4.2.6.5 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..0,0,0..6,1,0..5,1,1..6,0,1..2,1,1..3,0,1..4,0,0..3,1,0..1,0,0..0,1,0..1,1,1..2,0,1..6,1,1..0,0,1..5,0,0..4,1,0..3,1,1..4,0,1..2,0,0..1,1,0..3,0,0..2,1,0..4,1,1..5,0,1..6,0,0..5,1,0..
2346 : .0.1.3.4.6.5.2 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..0,0,0..6,1,0..5,1,1..6,0,1..4,1,1..5,0,1..6,0,0..5,1,0..2,0,0..1,1,0..3,0,0..2,1,0..5,0,0..4,1,0..3,1,1..4,0,1..6,1,1..0,0,1..2,1,1..3,0,1..4,0,0..3,1,0..1,0,0..0,1,0..1,1,1..2,0,1..
2347 : .0.1.3.6.4.2.5 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..0,0,0..6,1,0..4,0,0..3,1,0..1,0,0..0,1,0..1,1,1..2,0,1..5,1,1..6,0,1..3,1,1..4,0,1..2,0,0..1,1,0..3,0,0..2,1,0..4,1,1..5,0,1..2,1,1..3,0,1..6,1,1..0,0,1..5,0,0..4,1,0..6,0,0..5,1,0..
2348 : .0.1.4.2.3.6.5 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..0,0,0..6,1,0..5,1,1..6,0,1..3,1,1..4,0,1..2,0,0..1,1,0..4,0,0..3,1,0..2,1,1..3,0,1..6,1,1..0,0,1..5,0,0..4,1,0..1,0,0..0,1,0..1,1,1..2,0,1..3,0,0..2,1,0..4,1,1..5,0,1..6,0,0..5,1,0..
2349 : .0.1.4.3.5.6.2 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..0,0,0..6,1,0..2,0,0..1,1,0..4,0,0..3,1,0..4,1,1..5,0,1..3,1,1..4,0,1..3,0,0..2,1,0..6,0,0..5,1,0..6,1,1..0,0,1..2,1,1..3,0,1..5,1,1..6,0,1..5,0,0..4,1,0..1,0,0..0,1,0..1,1,1..2,0,1..
2350 : .0.1.4.3.6.2.5 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..0,0,0..6,1,0..2,0,0..1,1,0..4,0,0..3,1,0..4,1,1..5,0,1..2,1,1..3,0,1..6,1,1..0,0,1..5,0,0..4,1,0..1,0,0..0,1,0..1,1,1..2,0,1..5,1,1..6,0,1..3,1,1..4,0,1..3,0,0..2,1,0..6,0,0..5,1,0..
2351 : .0.1.4.6.2.3.5 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..0,0,0..6,1,0..2,0,0..1,1,0..4,0,0..3,1,0..2,1,1..3,0,1..5,1,1..6,0,1..4,1,1..5,0,1..3,1,1..4,0,1..6,1,1..0,0,1..5,0,0..4,1,0..1,0,0..0,1,0..1,1,1..2,0,1..3,0,0..2,1,0..6,0,0..5,1,0..
2352 : .0.1.4.6.3.2.5 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..0,0,0..6,1,0..3,0,0..2,1,0..3,1,1..4,0,1..6,1,1..0,0,1..5,0,0..4,1,0..1,0,0..0,1,0..1,1,1..2,0,1..5,1,1..6,0,1..4,1,1..5,0,1..2,1,1..3,0,1..2,0,0..1,1,0..4,0,0..3,1,0..6,0,0..5,1,0..
2353 : .0.1.4.6.5.3.2 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..0,0,0..6,1,0..5,1,1..6,0,1..4,1,1..5,0,1..6,0,0..5,1,0..3,0,0..2,1,0..3,1,1..4,0,1..6,1,1..0,0,1..2,1,1..3,0,1..2,0,0..1,1,0..4,0,0..3,1,0..5,0,0..4,1,0..1,0,0..0,1,0..1,1,1..2,0,1..
2354 : .0.1.5.2.3.6.4 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..0,0,0..6,1,0..4,0,0..3,1,0..2,1,1..3,0,1..6,1,1..0,0,1..4,1,1..5,0,1..1,0,0..0,1,0..1,1,1..2,0,1..3,0,0..2,1,0..5,0,0..4,1,0..6,0,0..5,1,0..2,0,0..1,1,0..5,1,1..6,0,1..3,1,1..4,0,1..
2355 : .0.1.5.2.6.4.3 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..0,0,0..6,1,0..4,0,0..3,1,0..4,1,1..5,0,1..1,0,0..0,1,0..1,1,1..2,0,1..6,1,1..0,0,1..3,1,1..4,0,1..3,0,0..2,1,0..5,0,0..4,1,0..6,0,0..5,1,0..2,0,0..1,1,0..5,1,1..6,0,1..2,1,1..3,0,1..
2356 : .0.1.6.2.4.3.5 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..0,0,0..6,1,0..2,0,0..1,1,0..6,1,1..0,0,1..5,0,0..4,1,0..2,1,1..3,0,1..5,1,1..6,0,1..1,0,0..0,1,0..1,1,1..2,0,1..4,0,0..3,1,0..4,1,1..5,0,1..3,1,1..4,0,1..3,0,0..2,1,0..6,0,0..5,1,0..
2357 : .0.1.6.3.5.2.4 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..0,0,0..6,1,0..3,0,0..2,1,0..5,0,0..4,1,0..2,1,1..3,0,1..5,1,1..6,0,1..1,0,0..0,1,0..1,1,1..2,0,1..4,0,0..3,1,0..6,0,0..5,1,0..2,0,0..1,1,0..6,1,1..0,0,1..4,1,1..5,0,1..3,1,1..4,0,1..
2358 : .0.1.6.4.2.3.5 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..0,0,0..6,1,0..4,0,0..3,1,0..2,1,1..3,0,1..5,1,1..6,0,1..1,0,0..0,1,0..1,1,1..2,0,1..3,0,0..2,1,0..4,1,1..5,0,1..3,1,1..4,0,1..2,0,0..1,1,0..6,1,1..0,0,1..5,0,0..4,1,0..6,0,0..5,1,0..
2359 : .0.1.6.4.3.5.2 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..0,0,0..6,1,0..4,0,0..3,1,0..4,1,1..5,0,1..3,1,1..4,0,1..3,0,0..2,1,0..5,0,0..4,1,0..6,0,0..5,1,0..2,0,0..1,1,0..6,1,1..0,0,1..2,1,1..3,0,1..5,1,1..6,0,1..1,0,0..0,1,0..1,1,1..2,0,1..
2360 : .0.1.6.5.2.4.3 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..0,0,0..6,1,0..5,1,1..6,0,1..1,0,0..0,1,0..1,1,1..2,0,1..4,0,0..3,1,0..4,1,1..5,0,1..6,0,0..5,1,0..2,0,0..1,1,0..6,1,1..0,0,1..3,1,1..4,0,1..3,0,0..2,1,0..5,0,0..4,1,0..2,1,1..3,0,1..
2361 : .0.1.6.5.3.2.4 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..0,0,0..6,1,0..5,1,1..6,0,1..1,0,0..0,1,0..1,1,1..2,0,1..4,0,0..3,1,0..5,0,0..4,1,0..2,1,1..3,0,1..2,0,0..1,1,0..6,1,1..0,0,1..4,1,1..5,0,1..6,0,0..5,1,0..3,0,0..2,1,0..3,1,1..4,0,1..
2362 : .0.2.3.1.4.6.5 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..3,1,1..4,0,1..6,1,1..0,0,1..5,0,0..4,1,0..1,0,0..0,1,0..2,0,0..1,1,0..4,0,0..3,1,0..2,1,1..3,0,1..1,1,1..2,0,1..3,0,0..2,1,0..0,0,0..6,1,0..5,1,1..6,0,1..4,1,1..5,0,1..6,0,0..5,1,0..
2363 : .0.2.3.5.1.4.6 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..5,0,0..4,1,0..1,0,0..0,1,0..2,0,0..1,1,0..4,0,0..3,1,0..2,1,1..3,0,1..5,1,1..6,0,1..4,1,1..5,0,1..3,1,1..4,0,1..6,1,1..0,0,1..6,0,0..5,1,0..1,1,1..2,0,1..3,0,0..2,1,0..0,0,0..6,1,0..
2364 : .0.2.3.5.1.6.4 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..5,0,0..4,1,0..6,0,0..5,1,0..1,1,1..2,0,1..3,0,0..2,1,0..0,0,0..6,1,0..4,0,0..3,1,0..2,1,1..3,0,1..5,1,1..6,0,1..1,0,0..0,1,0..2,0,0..1,1,0..6,1,1..0,0,1..4,1,1..5,0,1..3,1,1..4,0,1..
2365 : .0.2.3.5.6.4.1 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..4,1,1..5,0,1..3,1,1..4,0,1..1,1,1..2,0,1..3,0,0..2,1,0..0,0,0..6,1,0..4,0,0..3,1,0..2,1,1..3,0,1..5,1,1..6,0,1..5,0,0..4,1,0..6,0,0..5,1,0..6,1,1..0,0,1..1,0,0..0,1,0..2,0,0..1,1,0..
2366 : .0.2.3.6.4.1.5 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..4,1,1..5,0,1..1,0,0..0,1,0..2,0,0..1,1,0..5,1,1..6,0,1..3,1,1..4,0,1..1,1,1..2,0,1..3,0,0..2,1,0..0,0,0..6,1,0..4,0,0..3,1,0..2,1,1..3,0,1..6,1,1..0,0,1..5,0,0..4,1,0..6,0,0..5,1,0..
2367 : .0.2.3.6.5.1.4 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..5,0,0..4,1,0..1,0,0..0,1,0..2,0,0..1,1,0..4,0,0..3,1,0..2,1,1..3,0,1..6,1,1..0,0,1..4,1,1..5,0,1..6,0,0..5,1,0..1,1,1..2,0,1..3,0,0..2,1,0..0,0,0..6,1,0..5,1,1..6,0,1..3,1,1..4,0,1..
2368 : .0.2.4.1.5.3.6 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..4,1,1..5,0,1..1,0,0..0,1,0..2,0,0..1,1,0..5,1,1..6,0,1..3,1,1..4,0,1..1,1,1..2,0,1..4,0,0..3,1,0..5,0,0..4,1,0..2,1,1..3,0,1..6,1,1..0,0,1..6,0,0..5,1,0..3,0,0..2,1,0..0,0,0..6,1,0..
2369 : .0.2.4.1.6.5.3 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..4,1,1..5,0,1..6,0,0..5,1,0..3,0,0..2,1,0..0,0,0..6,1,0..5,1,1..6,0,1..1,0,0..0,1,0..2,0,0..1,1,0..6,1,1..0,0,1..3,1,1..4,0,1..1,1,1..2,0,1..4,0,0..3,1,0..5,0,0..4,1,0..2,1,1..3,0,1..
2370 : .0.2.4.3.1.6.5 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..3,1,1..4,0,1..3,0,0..2,1,0..0,0,0..6,1,0..5,1,1..6,0,1..1,0,0..0,1,0..2,0,0..1,1,0..6,1,1..0,0,1..5,0,0..4,1,0..2,1,1..3,0,1..1,1,1..2,0,1..4,0,0..3,1,0..4,1,1..5,0,1..6,0,0..5,1,0..
2371 : .0.2.4.3.5.1.6 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..5,0,0..4,1,0..2,1,1..3,0,1..5,1,1..6,0,1..1,0,0..0,1,0..2,0,0..1,1,0..6,1,1..0,0,1..6,0,0..5,1,0..1,1,1..2,0,1..4,0,0..3,1,0..4,1,1..5,0,1..3,1,1..4,0,1..3,0,0..2,1,0..0,0,0..6,1,0..
2372 : .0.2.5.1.3.4.6 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..5,0,0..4,1,0..3,1,1..4,0,1..6,1,1..0,0,1..6,0,0..5,1,0..1,1,1..2,0,1..5,1,1..6,0,1..4,1,1..5,0,1..2,1,1..3,0,1..4,0,0..3,1,0..1,0,0..0,1,0..2,0,0..1,1,0..3,0,0..2,1,0..0,0,0..6,1,0..
2373 : .0.2.5.1.4.3.6 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..5,0,0..4,1,0..1,0,0..0,1,0..2,0,0..1,1,0..4,0,0..3,1,0..4,1,1..5,0,1..2,1,1..3,0,1..6,1,1..0,0,1..6,0,0..5,1,0..1,1,1..2,0,1..5,1,1..6,0,1..3,1,1..4,0,1..3,0,0..2,1,0..0,0,0..6,1,0..
2374 : .0.2.5.1.6.4.3 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..5,0,0..4,1,0..6,0,0..5,1,0..1,1,1..2,0,1..5,1,1..6,0,1..1,0,0..0,1,0..2,0,0..1,1,0..6,1,1..0,0,1..3,1,1..4,0,1..3,0,0..2,1,0..0,0,0..6,1,0..4,0,0..3,1,0..4,1,1..5,0,1..2,1,1..3,0,1..
2375 : .0.2.5.3.4.1.6 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..4,1,1..5,0,1..2,1,1..3,0,1..4,0,0..3,1,0..5,0,0..4,1,0..3,1,1..4,0,1..1,1,1..2,0,1..5,1,1..6,0,1..1,0,0..0,1,0..2,0,0..1,1,0..6,1,1..0,0,1..6,0,0..5,1,0..3,0,0..2,1,0..0,0,0..6,1,0..
2376 : .0.2.5.3.4.6.1 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..6,0,0..5,1,0..3,0,0..2,1,0..0,0,0..6,1,0..1,1,1..2,0,1..5,1,1..6,0,1..4,1,1..5,0,1..2,1,1..3,0,1..4,0,0..3,1,0..5,0,0..4,1,0..3,1,1..4,0,1..6,1,1..0,0,1..1,0,0..0,1,0..2,0,0..1,1,0..
2377 : .0.2.5.6.1.3.4 , .0.0.1.1.1.0.0 ; 0,1,1..1,0,1..6,0,0..5,1,0..6,1,1..0,0,1..4,1,1..5,0,1..2,1,1..3,0,1..4,0,0..3,1,0..1,0,0..0,1,0..2,0,0..1,1,0..3,0,0..2,1,0..0,0,0..6,1,0..1,1,1..2,0,1..5,1,1..6,0,1..5,0,0..4,1,0..3,1,1..4,0,1..
